Date,Store ID,Product Name,Category,Region,Year,Quarter,Day,DayOfWeek,EWMA
2022-01-05,3,17,3,3,2022,1,5,2,62.999999860567534
2022-01-05,3,7,4,3,2022,1,5,2,180.9999992914034
2022-01-05,3,11,0,3,2022,1,5,2,94.00000051808873
2022-01-05,3,1,3,3,2022,1,5,2,46.000001354500235
2022-01-05,3,16,0,3,2022,1,5,2,8.000000431739435
2022-01-05,3,10,0,3,2022,1,5,2,171.99999914988123
2022-01-05,3,15,3,3,2022,1,5,2,68.00000019730774
2022-01-05,4,6,3,2,2022,1,5,2,76.99999986695485
2022-01-05,4,2,3,2,2022,1,5,2,297.99999787554293
2022-01-05,4,19,0,2,2022,1,5,2,64.0000016827554
2022-01-05,4,18,3,2,2022,1,5,2,21.00000097765266
2022-01-05,4,0,4,2,2022,1,5,2,175.999999079703
2022-01-05,4,5,2,2,2022,1,5,2,130.9999996970548
2022-01-05,4,14,2,2,2022,1,5,2,97.00000024227961
2022-01-05,4,9,1,2,2022,1,5,2,8.000000583419029
2022-01-05,4,3,0,2,2022,1,5,2,103.99999936047254
2022-01-05,4,13,2,2,2022,1,5,2,87.00000000043356
2022-01-05,4,8,0,2,2022,1,5,2,237.99999993534595
2022-01-05,4,17,3,2,2022,1,5,2,171.00000081663526
2022-01-05,4,7,3,2,2022,1,5,2,249.99999862973732
2022-01-05,4,11,0,2,2022,1,5,2,11.000000039638877
2022-01-05,4,1,4,2,2022,1,5,2,370.9999995999473
2022-01-05,4,16,3,2,2022,1,5,2,106.99999976494888
2022-01-05,4,10,2,2,2022,1,5,2,106.00000075754639
2022-01-05,4,15,4,2,2022,1,5,2,101.00000050129506
2022-01-06,0,6,0,0,2022,1,6,3,126.99999791760204
2022-01-06,0,2,1,0,2022,1,6,3,150.00000060003637
2022-01-06,0,19,3,0,2022,1,6,3,65.00000071608055
2022-01-06,0,12,1,0,2022,1,6,3,61.000000528264394
2022-01-06,0,18,4,0,2022,1,6,3,14.000005973151493
2022-01-06,0,0,3,0,2022,1,6,3,127.99999723694066
2022-01-06,0,5,0,0,2022,1,6,3,96.9999994536048
2022-01-06,0,4,2,0,2022,1,6,3,311.9999927890035
2022-01-06,0,14,1,0,2022,1,6,3,174.99999682231208
2022-01-06,0,9,2,0,2022,1,6,3,28.000000492497115
2022-01-06,0,3,3,0,2022,1,6,3,149.99999522496012
2022-01-06,0,13,4,0,2022,1,6,3,24.00000085488069
2022-01-06,0,8,1,0,2022,1,6,3,41.99999954467346
2022-01-06,0,17,1,0,2022,1,6,3,12.000001826309393
2022-01-06,0,7,1,0,2022,1,6,3,368.99999451582505
2022-01-06,0,16,0,0,2022,1,6,3,150.9999963650084
2022-01-06,0,10,1,0,2022,1,6,3,256.99999265618675
2022-01-06,0,15,2,0,2022,1,6,3,99.00000204854717
2022-01-06,1,6,1,1,2022,1,6,3,104.00000631114536
2022-01-06,1,2,3,1,2022,1,6,3,140.9999974376454
2022-01-06,1,19,2,1,2022,1,6,3,181.99999979080852
2022-01-06,1,18,2,1,2022,1,6,3,155.99999882672324
2022-01-06,1,0,3,1,2022,1,6,3,250.00000102589755
2022-01-06,1,5,1,1,2022,1,6,3,392.99999490943816
2022-01-06,1,4,4,1,2022,1,6,3,29.000000270870103
2022-01-06,1,14,3,1,2022,1,6,3,9.000006282959315
2022-01-06,1,9,3,1,2022,1,6,3,126.00000701494201
2022-01-06,1,3,2,1,2022,1,6,3,13.00000466880089
2022-01-06,1,13,4,1,2022,1,6,3,25.000006092630287
2022-01-06,1,8,4,1,2022,1,6,3,282.9999996025831
2022-01-06,1,17,4,1,2022,1,6,3,358.9999903279833
2022-01-06,1,7,1,1,2022,1,6,3,128.99999969443832
2022-01-06,1,11,1,1,2022,1,6,3,63.00000224577687
2022-01-06,1,1,4,1,2022,1,6,3,372.9999934732798
2022-01-06,1,16,2,1,2022,1,6,3,159.9999994266393
2022-01-06,1,10,0,1,2022,1,6,3,15.000000373233663
2022-01-06,1,15,2,1,2022,1,6,3,100.9999991670679
2022-01-06,2,2,0,2,2022,1,6,3,4.000002427383661
2022-01-06,2,19,1,2,2022,1,6,3,76.99999922369096
2022-01-06,2,12,3,2,2022,1,6,3,31.000001579750126
2022-01-06,2,18,3,2,2022,1,6,3,324.99999729996705
2022-01-06,2,0,2,2,2022,1,6,3,162.9999994488529
2022-01-06,2,5,1,2,2022,1,6,3,34.00000154253464
2022-01-06,2,4,1,2,2022,1,6,3,47.0000039650755
2022-01-06,2,14,0,2,2022,1,6,3,15.00000449186329
2022-01-06,2,9,2,2,2022,1,6,3,125.99999922637727
2022-01-06,2,3,2,2,2022,1,6,3,231.99999635649692
2022-01-06,2,13,1,2,2022,1,6,3,174.9999947275431
2022-01-06,2,8,3,2,2022,1,6,3,17.000005278948844
2022-01-06,2,17,1,2,2022,1,6,3,368.9999976004975
2022-01-06,2,11,4,2,2022,1,6,3,346.9999908251708
2022-01-06,2,1,3,2,2022,1,6,3,149.9999983955222
2022-01-06,2,16,1,2,2022,1,6,3,70.00000154106802
2022-01-06,2,10,1,2,2022,1,6,3,248.99999348694905
2022-01-06,2,15,0,2,2022,1,6,3,369.99999806478434
2022-01-06,3,6,4,3,2022,1,6,3,270.9999918900122
2022-01-06,3,2,3,3,2022,1,6,3,179.99999623794275
2022-01-06,3,19,1,3,2022,1,6,3,343.9999912314387
2022-01-06,3,12,0,3,2022,1,6,3,208.99999966052914
2022-01-06,3,18,1,3,2022,1,6,3,199.9999936223328
2022-01-06,3,0,2,3,2022,1,6,3,381.99998855158606
2022-01-06,3,5,4,3,2022,1,6,3,189.9999986789251
2022-01-06,3,4,2,3,2022,1,6,3,51.00000036170436
2022-01-06,3,14,1,3,2022,1,6,3,40.00000170350185
2022-01-06,3,9,2,3,2022,1,6,3,104.00000315214812
2022-01-06,3,3,0,3,2022,1,6,3,46.00000897726675
2022-01-06,3,13,2,3,2022,1,6,3,9.000005263265193
2022-01-06,3,8,3,3,2022,1,6,3,56.00000322862317
2022-01-06,3,17,4,3,2022,1,6,3,62.99999970156394
2022-01-06,3,7,1,3,2022,1,6,3,180.99999683401066
2022-01-06,3,11,0,3,2022,1,6,3,94.00000217870578
2022-01-06,3,1,0,3,2022,1,6,3,46.0000057989004
2022-01-06,3,16,0,3,2022,1,6,3,8.000002189409303
2022-01-06,3,10,1,3,2022,1,6,3,171.99999625469675
2022-01-06,3,15,1,3,2022,1,6,3,68.00000094512944
2022-01-06,4,6,2,2,2022,1,6,3,76.9999994034018
2022-01-06,4,2,1,2,2022,1,6,3,297.9999905755193
2022-01-06,4,19,2,2,2022,1,6,3,64.00000711676626
2022-01-06,4,18,3,2,2022,1,6,3,21.00000420527526
2022-01-06,4,0,3,2,2022,1,6,3,175.99999593184953
2022-01-06,4,5,4,2,2022,1,6,3,130.99999866057658
2022-01-06,4,14,3,2,2022,1,6,3,97.00000131882075
2022-01-06,4,9,3,2,2022,1,6,3,8.000002667061114
2022-01-06,4,3,2,2,2022,1,6,3,103.99999720521575
2022-01-06,4,13,4,2,2022,1,6,3,87.00000005568896
2022-01-06,4,8,1,2,2022,1,6,3,237.9999995538804
2022-01-06,4,17,1,2,2022,1,6,3,171.00000348697722
2022-01-06,4,7,0,2,2022,1,6,3,249.99999401555857
2022-01-06,4,11,2,2,2022,1,6,3,11.000000312994977
2022-01-06,4,1,1,2,2022,1,6,3,370.99999773128854
2022-01-06,4,16,1,2,2022,1,6,3,106.9999989196522
2022-01-06,4,10,3,2,2022,1,6,3,106.00000339999367
2022-01-06,4,15,1,2,2022,1,6,3,101.00000205820888
2022-01-07,0,6,1,0,2022,1,7,4,126.99999201862394
2022-01-07,0,2,2,0,2022,1,7,4,150.00000224189077
2022-01-07,0,19,0,0,2022,1,7,4,65.00000303055295
2022-01-07,0,12,1,0,2022,1,7,4,61.000002442206586
2022-01-07,0,18,2,0,2022,1,7,4,14.000021745639762
2022-01-07,0,0,1,0,2022,1,7,4,127.99998953828683
2022-01-07,0,4,2,0,2022,1,7,4,311.99997404491313
2022-01-07,0,14,0,0,2022,1,7,4,174.99998860453587
2022-01-07,0,9,4,0,2022,1,7,4,28.000001984207337
2022-01-07,0,3,2,0,2022,1,7,4,149.99998230250245
2022-01-07,0,13,4,0,2022,1,7,4,24.00000317492775
2022-01-07,0,8,3,0,2022,1,7,4,41.999998301570784
2022-01-07,0,17,0,0,2022,1,7,4,12.000007511668656
2022-01-07,0,7,0,0,2022,1,7,4,368.9999800230508
2022-01-07,0,11,2,0,2022,1,7,4,254.99999353761916
2022-01-07,0,16,3,0,2022,1,7,4,150.9999868470569
2022-01-07,0,10,3,0,2022,1,7,4,256.9999733626012
2022-01-07,0,15,0,0,2022,1,7,4,99.00000707598339
2022-01-07,1,6,3,1,2022,1,7,4,104.00002204161083
2022-01-07,1,2,1,1,2022,1,7,4,140.99999039864912
2022-01-07,1,19,0,1,2022,1,7,4,181.999999079158
2022-01-07,1,18,1,1,2022,1,7,4,155.99999713349854
2022-01-07,1,0,3,1,2022,1,7,4,250.0000035095993
2022-01-07,1,5,0,1,2022,1,7,4,392.999980753577
2022-01-07,1,4,3,1,2022,1,7,4,29.000001003354207
2022-01-07,1,14,4,1,2022,1,7,4,9.00002305359398
2022-01-07,1,9,4,1,2022,1,7,4,126.00002487581952
2022-01-07,1,3,2,1,2022,1,7,4,13.000017163993835
2022-01-07,1,13,3,1,2022,1,7,4,25.00002183881958
2022-01-07,1,8,1,1,2022,1,7,4,282.9999981879489
2022-01-07,1,17,0,1,2022,1,7,4,358.9999654442274
2022-01-07,1,7,0,1,2022,1,7,4,128.99999904526496
2022-01-07,1,11,1,1,2022,1,7,4,63.00000771315848
2022-01-07,1,1,0,1,2022,1,7,4,372.9999757555455
2022-01-07,1,16,1,1,2022,1,7,4,159.9999983060423
2022-01-07,1,10,4,1,2022,1,7,4,15.000001748128291
2022-01-07,1,15,4,1,2022,1,7,4,100.99999724353316
2022-01-07,2,6,2,2,2022,1,7,4,6.484779477020284
2022-01-07,2,2,1,2,2022,1,7,4,4.000010609774464
2022-01-07,2,19,2,2,2022,1,7,4,76.9999980354772
2022-01-07,2,12,1,2,2022,1,7,4,31.000006493329412
2022-01-07,2,18,3,2,2022,1,7,4,324.9999888742244
2022-01-07,2,0,0,2,2022,1,7,4,162.9999992095246
2022-01-07,2,5,4,2,2022,1,7,4,34.00000559988911
2022-01-07,2,4,0,2,2022,1,7,4,47.000015066333745
2022-01-07,2,14,1,2,2022,1,7,4,15.000016658158998
2022-01-07,2,9,1,2,2022,1,7,4,125.99999780403814
2022-01-07,2,3,0,2,2022,1,7,4,231.99998689148086
2022-01-07,2,13,2,2,2022,1,7,4,174.9999808306
2022-01-07,2,8,4,2,2022,1,7,4,17.000018954298955
2022-01-07,2,17,4,2,2022,1,7,4,368.9999893290958
2022-01-07,2,7,3,2,2022,1,7,4,260.000001495185
2022-01-07,2,11,0,2,2022,1,7,4,346.99996635943137
2022-01-07,2,1,2,2,2022,1,7,4,149.99999514496892
2022-01-07,2,16,0,2,2022,1,7,4,70.0000060575307
2022-01-07,2,10,1,2,2022,1,7,4,248.9999759836656
2022-01-07,2,15,3,2,2022,1,7,4,369.99999128859974
2022-01-07,3,6,3,3,2022,1,7,4,270.9999703549803
2022-01-07,3,2,3,3,2022,1,7,4,179.99998661804764
2022-01-07,3,19,0,3,2022,1,7,4,343.99996735675575
2022-01-07,3,12,4,3,2022,1,7,4,208.99999858588896
2022-01-07,3,18,2,3,2022,1,7,4,199.9999768626936
2022-01-07,3,0,4,3,2022,1,7,4,381.99995775622045
2022-01-07,3,5,4,3,2022,1,7,4,189.99999581702698
2022-01-07,3,4,3,3,2022,1,7,4,51.000002077826906
2022-01-07,3,14,2,3,2022,1,7,4,40.000006552391746
2022-01-07,3,9,4,3,2022,1,7,4,104.00001152187576
2022-01-07,3,3,2,3,2022,1,7,4,46.00003268693468
2022-01-07,3,13,2,3,2022,1,7,4,9.000019699645277
2022-01-07,3,8,4,3,2022,1,7,4,56.00001123003773
2022-01-07,3,17,3,3,2022,1,7,4,63.00000004220262
2022-01-07,3,7,4,3,2022,1,7,4,180.9999882537768
2022-01-07,3,11,1,3,2022,1,7,4,94.00000769514016
2022-01-07,3,1,1,3,2022,1,7,4,46.000020779846466
2022-01-07,3,16,1,3,2022,1,7,4,8.0000089193281
2022-01-07,3,10,4,3,2022,1,7,4,171.9999863699042
2022-01-07,3,15,3,3,2022,1,7,4,68.00000370625068
2022-01-07,4,6,4,2,2022,1,7,4,76.99999785565372
2022-01-07,4,2,0,2,2022,1,7,4,297.99996518040155
2022-01-07,4,19,1,2,2022,1,7,4,64.00002519123404
2022-01-07,4,12,2,2,2022,1,7,4,1.1885951657027147
2022-01-07,4,18,3,2,2022,1,7,4,21.000015082386497
2022-01-07,4,0,0,2,2022,1,7,4,175.99998503474873
2022-01-07,4,5,3,2,2022,1,7,4,130.99999509697162
2022-01-07,4,14,1,2,2022,1,7,4,97.00000552745288
2022-01-07,4,9,1,2,2022,1,7,4,8.000010214637996
2022-01-07,4,13,4,2,2022,1,7,4,87.0000004671245
2022-01-07,4,8,3,2,2022,1,7,4,237.999997734835
2022-01-07,4,17,0,2,2022,1,7,4,171.00001235290554
2022-01-07,4,7,0,2,2022,1,7,4,249.999978248279
2022-01-07,4,11,1,2,2022,1,7,4,11.000001755815392
2022-01-07,4,1,4,2,2022,1,7,4,370.9999899936512
2022-01-07,4,16,2,2,2022,1,7,4,106.9999959254659
2022-01-07,4,10,1,2,2022,1,7,4,106.00001268238782
2022-01-07,4,15,4,2,2022,1,7,4,101.0000070026455
2022-01-08,0,6,1,0,2022,1,8,5,126.9999737458285
2022-01-08,0,2,4,0,2022,1,8,5,150.00000721857705
2022-01-08,0,19,0,0,2022,1,8,5,65.00001069211946
2022-01-08,0,12,3,0,2022,1,8,5,61.0000093441196
2022-01-08,0,18,4,0,2022,1,8,5,14.000068555256217
2022-01-08,0,0,0,0,2022,1,8,5,127.9999658729643
2022-01-08,0,5,1,0,2022,1,8,5,96.99999875419606
2022-01-08,0,4,3,0,2022,1,8,5,311.9999189676922
2022-01-08,0,14,0,0,2022,1,8,5,174.9999643234581
2022-01-08,0,9,1,0,2022,1,8,5,28.000006907708112
2022-01-08,0,3,1,0,2022,1,8,5,149.99994331745444
2022-01-08,0,13,1,0,2022,1,8,5,24.000010333197338
2022-01-08,0,8,0,0,2022,1,8,5,41.99999461466638
2022-01-08,0,17,1,0,2022,1,8,5,12.000026101506755
2022-01-08,0,7,4,0,2022,1,8,5,368.999936867599
2022-01-08,0,11,0,0,2022,1,8,5,254.99997579095276
2022-01-08,0,16,1,0,2022,1,8,5,150.99995890341125
2022-01-08,0,10,1,0,2022,1,8,5,256.99991599577965
2022-01-08,0,15,4,0,2022,1,8,5,99.00002102065912
2022-01-08,1,6,4,1,2022,1,8,5,104.00006675330374
2022-01-08,1,2,3,1,2022,1,8,5,140.99996891290868
2022-01-08,1,19,0,1,2022,1,8,5,181.99999663510044
2022-01-08,1,18,3,1,2022,1,8,5,155.9999950789289
2022-01-08,1,0,4,1,2022,1,8,5,250.0000099347206
2022-01-08,1,5,1,1,2022,1,8,5,392.9999368530176
2022-01-08,1,4,0,1,2022,1,8,5,29.00000341824898
2022-01-08,1,14,4,1,2022,1,8,5,9.000073166232823
2022-01-08,1,9,3,1,2022,1,8,5,126.00007646243711
2022-01-08,1,3,0,1,2022,1,8,5,13.00005468037515
2022-01-08,1,13,2,1,2022,1,8,5,25.000068012236234
2022-01-08,1,8,1,1,2022,1,8,5,282.9999930811346
2022-01-08,1,17,2,1,2022,1,8,5,358.99989289016554
2022-01-08,1,7,3,1,2022,1,8,5,128.9999973015445
2022-01-08,1,11,2,1,2022,1,8,5,63.000022998791835
2022-01-08,1,1,4,1,2022,1,8,5,372.99992192640036
2022-01-08,1,16,2,1,2022,1,8,5,159.99999573048206
2022-01-08,1,10,3,1,2022,1,8,5,15.000006808951909
2022-01-08,1,15,3,1,2022,1,8,5,100.99999235285726
2022-01-08,2,2,1,2,2022,1,8,5,4.0000385447470075
2022-01-08,2,19,0,2,2022,1,8,5,76.99999619397103
2022-01-08,2,12,2,2,2022,1,8,5,31.00002277853003
2022-01-08,2,18,1,2,2022,1,8,5,324.99996089265926
2022-01-08,2,0,2,2,2022,1,8,5,163.00000096751725
2022-01-08,2,5,4,2,2022,1,8,5,34.000017637719615
2022-01-08,2,14,0,2,2022,1,8,5,15.000053259209501
2022-01-08,2,9,4,2,2022,1,8,5,125.99999487423901
2022-01-08,2,13,1,2,2022,1,8,5,174.9999395280754
2022-01-08,2,8,4,2,2022,1,8,5,17.00005918114801
2022-01-08,2,17,1,2,2022,1,8,5,368.99996045532805
2022-01-08,2,7,0,2,2022,1,8,5,260.00000559349473
2022-01-08,2,11,2,2,2022,1,8,5,346.99989322559344
2022-01-08,2,1,0,2,2022,1,8,5,149.9999873829604
2022-01-08,2,16,3,2,2022,1,8,5,70.00002051248926
2022-01-08,2,10,3,2,2022,1,8,5,248.9999232670518
2022-01-08,2,15,0,2,2022,1,8,5,369.9999674247734
2022-01-08,3,6,2,3,2022,1,8,5,270.9999062318592
2022-01-08,3,2,3,3,2022,1,8,5,179.9999586341877
2022-01-08,3,19,4,3,2022,1,8,5,343.9998947943825
2022-01-08,3,18,4,3,2022,1,8,5,199.99992745742418
2022-01-08,3,0,1,3,2022,1,8,5,381.999865298892
2022-01-08,3,5,0,3,2022,1,8,5,189.99998849901476
2022-01-08,3,4,4,3,2022,1,8,5,51.00000884465399
2022-01-08,3,14,2,3,2022,1,8,5,40.00002200771104
2022-01-08,3,9,0,3,2022,1,8,5,104.00003644266498
2022-01-08,3,3,3,3,2022,1,8,5,46.00010290276569
2022-01-08,3,13,1,3,2022,1,8,5,9.000063744063585
2022-01-08,3,8,0,3,2022,1,8,5,56.00003401338219
2022-01-08,3,17,1,3,2022,1,8,5,63.000003630355394
2022-01-08,3,7,0,3,2022,1,8,5,180.99996235196116
2022-01-08,3,11,0,3,2022,1,8,5,94.00002373168628
2022-01-08,3,1,3,3,2022,1,8,5,46.00006474829601
2022-01-08,3,16,3,3,2022,1,8,5,8.00003073150292
2022-01-08,3,10,4,3,2022,1,8,5,171.99995729215334
2022-01-08,3,15,4,3,2022,1,8,5,68.00001245087113
2022-01-08,4,6,3,2,2022,1,8,5,76.99999352720769
2022-01-08,4,2,2,2,2022,1,8,5,297.99988858881846
2022-01-08,4,19,3,2,2022,1,8,5,64.00007755667302
2022-01-08,4,12,0,2,2022,1,8,5,1.188595165722842
2022-01-08,4,18,4,2,2022,1,8,5,21.000046903520467
2022-01-08,4,0,1,2,2022,1,8,5,175.99995233814028
2022-01-08,4,5,3,2,2022,1,8,5,130.99998451842305
2022-01-08,4,14,3,2,2022,1,8,5,97.00001915388033
2022-01-08,4,9,2,2,2022,1,8,5,8.000034006204114
2022-01-08,4,3,4,2,2022,1,8,5,103.99998983682866
2022-01-08,4,13,3,2,2022,1,8,5,87.00000247269166
2022-01-08,4,8,4,2,2022,1,8,5,237.99999072555755
2022-01-08,4,17,4,2,2022,1,8,5,171.0000378196383
2022-01-08,4,7,4,2,2022,1,8,5,249.9999315428973
2022-01-08,4,11,2,2,2022,1,8,5,11.000007734894591
2022-01-08,4,1,2,2,2022,1,8,5,370.9999633154325
2022-01-08,4,16,1,2,2022,1,8,5,106.99998684269862
2022-01-08,4,10,1,2,2022,1,8,5,106.00004087472965
2022-01-08,4,15,4,2,2022,1,8,5,101.00002052436753
2022-01-09,0,6,0,0,2022,1,9,6,126.99992371978988
2022-01-09,0,2,2,0,2022,1,9,6,150.00002063284973
2022-01-09,0,19,3,0,2022,1,9,6,65.00003269723548
2022-01-09,0,12,4,0,2022,1,9,6,61.00003086432692
2022-01-09,0,18,3,0,2022,1,9,6,14.000192305080404
2022-01-09,0,0,4,0,2022,1,9,6,127.99990138208852
2022-01-09,0,5,0,0,2022,1,9,6,96.99999828402899
2022-01-09,0,4,2,0,2022,1,9,6,311.999774514319
2022-01-09,0,14,2,0,2022,1,9,6,174.99990005767285
2022-01-09,0,9,3,0,2022,1,9,6,28.00002131053352
2022-01-09,0,3,4,0,2022,1,9,6,149.9998388502614
2022-01-09,0,13,0,0,2022,1,9,6,24.00003014619926
2022-01-09,0,8,3,0,2022,1,9,6,41.99998510957509
2022-01-09,0,17,0,0,2022,1,9,6,12.000079322391974
2022-01-09,0,7,3,0,2022,1,9,6,368.99982208377395
2022-01-09,0,11,0,0,2022,1,9,6,254.99992165845845
2022-01-09,0,16,2,0,2022,1,9,6,150.99988598751094
2022-01-09,0,10,4,0,2022,1,9,6,256.9997635546468
2022-01-09,0,15,3,0,2022,1,9,6,99.00005516012604
2022-01-09,1,6,4,1,2022,1,9,6,104.000180072798
2022-01-09,1,2,3,1,2022,1,9,6,140.99991062714318
2022-01-09,1,19,0,1,2022,1,9,6,181.99998932804115
2022-01-09,1,12,0,1,2022,1,9,6,5.305760352397733
2022-01-09,1,18,3,1,2022,1,9,6,155.99999681614875
2022-01-09,1,0,4,1,2022,1,9,6,250.00002373347053
2022-01-09,1,5,2,1,2022,1,9,6,392.9998155310989
2022-01-09,1,4,0,1,2022,1,9,6,29.000010846628413
2022-01-09,1,14,0,1,2022,1,9,6,9.000206401979987
2022-01-09,1,9,0,1,2022,1,9,6,126.00020928025268
2022-01-09,1,3,2,1,2022,1,9,6,13.000155049760117
2022-01-09,1,13,0,1,2022,1,9,6,25.000188989211487
2022-01-09,1,8,1,1,2022,1,9,6,282.99997714982436
2022-01-09,1,17,3,1,2022,1,9,6,358.9997040746156
2022-01-09,1,7,0,1,2022,1,9,6,128.99999289446217
2022-01-09,1,11,1,1,2022,1,9,6,63.000061186670564
2022-01-09,1,1,0,1,2022,1,9,6,372.99977619931803
2022-01-09,1,16,1,1,2022,1,9,6,159.9999905642177
2022-01-09,1,10,2,1,2022,1,9,6,15.0000229590318
2022-01-09,1,15,2,1,2022,1,9,6,100.99998177838422
2022-01-09,2,6,2,2,2022,1,9,6,6.484779476398123
2022-01-09,2,2,4,2,2022,1,9,6,4.0001211274296775
2022-01-09,2,19,4,2,2022,1,9,6,76.99999526658037
2022-01-09,2,12,0,2,2022,1,9,6,31.000070248100677
2022-01-09,2,18,1,2,2022,1,9,6,324.99987931846397
2022-01-09,2,0,3,2,2022,1,9,6,163.0000113911504
2022-01-09,2,5,2,2,2022,1,9,6,34.00004951352889
2022-01-09,2,4,2,2,2022,1,9,6,47.00004915379954
2022-01-09,2,14,0,2,2022,1,9,6,15.000150873710703
2022-01-09,2,9,3,2,2022,1,9,6,125.99999014502313
2022-01-09,2,3,2,2,2022,1,9,6,231.99995906481092
2022-01-09,2,13,0,2,2022,1,9,6,174.99983004719422
2022-01-09,2,8,4,2,2022,1,9,6,17.000164930703697
2022-01-09,2,17,0,2,2022,1,9,6,368.9998730381868
2022-01-09,2,7,0,2,2022,1,9,6,260.0000176109105
2022-01-09,2,11,2,2,2022,1,9,6,346.99969860077226
2022-01-09,2,1,2,2,2022,1,9,6,149.99997107838098
2022-01-09,2,16,4,2,2022,1,9,6,70.00006141554296
2022-01-09,2,10,1,2,2022,1,9,6,248.9997818311938
2022-01-09,2,15,0,2,2022,1,9,6,369.99989467742216
2022-01-09,3,6,2,3,2022,1,9,6,270.9997362909408
2022-01-09,3,2,3,3,2022,1,9,6,179.999885857581
2022-01-09,3,19,3,3,2022,1,9,6,343.99969853172513
2022-01-09,3,12,0,3,2022,1,9,6,208.99999501381615
2022-01-09,3,18,0,3,2022,1,9,6,199.99979798806987
2022-01-09,3,0,0,3,2022,1,9,6,381.9996186663481
2022-01-09,3,5,2,3,2022,1,9,6,189.99997174735972
2022-01-09,3,4,2,3,2022,1,9,6,51.000031044483606
2022-01-09,3,14,3,3,2022,1,9,6,40.00006607888729
2022-01-09,3,9,1,3,2022,1,9,6,104.0001023533586
2022-01-09,3,3,1,3,2022,1,9,6,46.000287687045386
2022-01-09,3,13,3,3,2022,1,9,6,9.000183162487978
2022-01-09,3,8,0,3,2022,1,9,6,56.00009220669203
2022-01-09,3,17,3,3,2022,1,9,6,63.00001973313638
2022-01-09,3,7,0,3,2022,1,9,6,180.9998928953607
2022-01-09,3,11,3,3,2022,1,9,6,94.0000655801609
2022-01-09,3,1,3,3,2022,1,9,6,46.00018001912921
2022-01-09,3,16,4,3,2022,1,9,6,8.000092632805304
2022-01-09,3,10,1,3,2022,1,9,6,171.9998814741837
2022-01-09,3,15,3,3,2022,1,9,6,68.00003694358784
2022-01-09,4,6,3,2,2022,1,9,6,76.9999830985406
2022-01-09,4,2,2,2,2022,1,9,6,297.99968296160034
2022-01-09,4,19,2,2,2022,1,9,6,64.00021316671217
2022-01-09,4,12,3,2,2022,1,9,6,1.188595166322013
2022-01-09,4,18,1,2,2022,1,9,6,21.00012989752157
2022-01-09,4,0,2,2,2022,1,9,6,175.9998650158543
2022-01-09,4,5,0,2,2022,1,9,6,130.99995664631348
2022-01-09,4,4,1,2,2022,1,9,6,3.8751491294778564
2022-01-09,4,14,3,2,2022,1,9,6,97.00005728260564
2022-01-09,4,9,3,2,2022,1,9,6,8.000100879456719
2022-01-09,4,3,2,2,2022,1,9,6,103.99996800676087
2022-01-09,4,13,4,2,2022,1,9,6,87.00001007662442
2022-01-09,4,8,2,2,2022,1,9,6,237.99996777866232
2022-01-09,4,17,0,2,2022,1,9,6,171.00010287661956
2022-01-09,4,7,0,2,2022,1,9,6,249.99980833477278
2022-01-09,4,11,2,2,2022,1,9,6,11.000028372071228
2022-01-09,4,1,0,2,2022,1,9,6,370.9998835855381
2022-01-09,4,16,0,2,2022,1,9,6,106.99996254898528
2022-01-09,4,10,1,2,2022,1,9,6,106.00011688260327
2022-01-09,4,15,1,2,2022,1,9,6,101.00005320443927
2022-01-10,0,6,0,0,2022,1,10,0,126.99980012953878
2022-01-10,0,2,3,0,2022,1,10,0,150.00005342464698
2022-01-10,0,19,4,0,2022,1,10,0,65.00008900585847
2022-01-10,0,12,0,0,2022,1,10,0,61.000090522901544
2022-01-10,0,18,3,0,2022,1,10,0,14.000489466483522
2022-01-10,0,0,3,0,2022,1,10,0,127.99974239306407
2022-01-10,0,5,2,0,2022,1,10,0,97.00000092908812
2022-01-10,0,4,1,0,2022,1,10,0,311.99942969177806
2022-01-10,0,14,3,0,2022,1,10,0,174.9997450767623
2022-01-10,0,9,2,0,2022,1,10,0,28.000059353437642
2022-01-10,0,3,2,0,2022,1,10,0,149.9995853545697
2022-01-10,0,13,4,0,2022,1,10,0,24.00008015318928
2022-01-10,0,8,2,0,2022,1,10,0,41.99996347006985
2022-01-10,0,17,1,0,2022,1,10,0,12.000215981181558
2022-01-10,0,7,2,0,2022,1,10,0,368.99954401364494
2022-01-10,0,11,2,0,2022,1,10,0,254.999775002607
2022-01-10,0,16,1,0,2022,1,10,0,150.99971346698848
2022-01-10,0,10,2,0,2022,1,10,0,256.99939474642315
2022-01-10,0,15,0,0,2022,1,10,0,99.00013034318904
2022-01-10,1,6,4,1,2022,1,10,0,104.00044116502106
2022-01-10,1,2,3,1,2022,1,10,0,140.9997673262627
2022-01-10,1,19,1,1,2022,1,10,0,181.99996972447292
2022-01-10,1,18,4,1,2022,1,10,0,156.00001650834432
2022-01-10,1,0,3,1,2022,1,10,0,250.00004789767655
2022-01-10,1,5,3,1,2022,1,10,0,392.999511223018
2022-01-10,1,4,4,1,2022,1,10,0,29.000032105596212
2022-01-10,1,14,3,1,2022,1,10,0,9.000527847755755
2022-01-10,1,9,0,1,2022,1,10,0,126.00052003651089
2022-01-10,1,3,3,1,2022,1,10,0,13.000398914331157
2022-01-10,1,13,2,1,2022,1,10,0,25.00047758046472
2022-01-10,1,8,1,1,2022,1,10,0,282.99993308179694
